FileName,Class,TotalFrames,ClassEncoded
add_new_car_tire_001.mp4,add_new_car_tire,302,3
add_new_car_tire_002.mp4,add_new_car_tire,55,3
add_new_car_tire_003.mp4,add_new_car_tire,116,3
add_new_car_tire_004.mp4,add_new_car_tire,117,3
add_new_car_tire_005.mp4,add_new_car_tire,121,3
add_new_car_tire_006.mp4,add_new_car_tire,172,3
add_new_car_tire_007.mp4,add_new_car_tire,67,3
add_new_car_tire_008.mp4,add_new_car_tire,103,3
add_new_car_tire_009.mp4,add_new_car_tire,241,3
add_new_car_tire_010.mp4,add_new_car_tire,108,3
add_new_car_tire_011.mp4,add_new_car_tire,97,3
add_new_car_tire_012.mp4,add_new_car_tire,177,3
add_new_car_tire_013.mp4,add_new_car_tire,65,3
add_new_car_tire_014.mp4,add_new_car_tire,45,3
add_new_car_tire_015.mp4,add_new_car_tire,183,3
adjusting_glasses_000.mp4,adjusting_glasses,24,4
adjusting_glasses_001.mp4,adjusting_glasses,19,4
adjusting_glasses_002.mp4,adjusting_glasses,93,4
adjusting_glasses_003.mp4,adjusting_glasses,48,4
adjusting_glasses_004.mp4,adjusting_glasses,35,4
adjusting_glasses_005.mp4,adjusting_glasses,56,4
adjusting_glasses_006.mp4,adjusting_glasses,33,4
adjusting_glasses_007.mp4,adjusting_glasses,23,4
adjusting_glasses_008.mp4,adjusting_glasses,26,4
adjusting_glasses_009.mp4,adjusting_glasses,33,4
adjusting_glasses_010.mp4,adjusting_glasses,40,4
adjusting_glasses_011.mp4,adjusting_glasses,22,4
adjusting_glasses_012.mp4,adjusting_glasses,25,4
adjusting_glasses_013.mp4,adjusting_glasses,27,4
adjusting_glasses_014.mp4,adjusting_glasses,27,4
adjusting_glasses_015.mp4,adjusting_glasses,25,4
air_drumming_000.mp4,air_drumming,102,5
air_drumming_001.mp4,air_drumming,54,5
air_drumming_002.mp4,air_drumming,51,5
air_drumming_003.mp4,air_drumming,106,5
air_drumming_004.mp4,air_drumming,113,5
air_drumming_005.mp4,air_drumming,54,5
air_drumming_006.mp4,air_drumming,51,5
air_drumming_007.mp4,air_drumming,30,5
air_drumming_008.mp4,air_drumming,97,5
air_drumming_009.mp4,air_drumming,80,5
air_drumming_010.mp4,air_drumming,51,5
air_drumming_011.mp4,air_drumming,42,5
air_drumming_012.mp4,air_drumming,93,5
air_drumming_013.mp4,air_drumming,60,5
air_drumming_014.mp4,air_drumming,49,5
air_drumming_015.mp4,air_drumming,33,5
air_guitar_000.mp4,air_guitar,111,6
air_guitar_001.mp4,air_guitar,27,6
air_guitar_002.mp4,air_guitar,53,6
air_guitar_003.mp4,air_guitar,43,6
air_guitar_004.mp4,air_guitar,23,6
air_guitar_005.mp4,air_guitar,80,6
air_guitar_006.mp4,air_guitar,19,6
air_guitar_007.mp4,air_guitar,43,6
air_guitar_008.mp4,air_guitar,41,6
air_guitar_009.mp4,air_guitar,48,6
air_guitar_010.mp4,air_guitar,37,6
air_guitar_011.mp4,air_guitar,30,6
air_guitar_012.mp4,air_guitar,26,6
air_guitar_013.mp4,air_guitar,41,6
air_guitar_014.mp4,air_guitar,27,6
air_guitar_015.mp4,air_guitar,45,6
air_hocky_000.mp4,air_hocky,23,7
air_hocky_001.mp4,air_hocky,127,7
air_hocky_002.mp4,air_hocky,104,7
air_hocky_003.mp4,air_hocky,24,7
air_hocky_004.mp4,air_hocky,105,7
air_hocky_005.mp4,air_hocky,55,7
air_hocky_006.mp4,air_hocky,57,7
air_hocky_007.mp4,air_hocky,29,7
air_hocky_008.mp4,air_hocky,14,7
air_hocky_009.mp4,air_hocky,35,7
air_hocky_010.mp4,air_hocky,34,7
air_hocky_011.mp4,air_hocky,30,7
air_hocky_012.mp4,air_hocky,18,7
air_hocky_013.mp4,air_hocky,38,7
air_hocky_014.mp4,air_hocky,49,7
air_hocky_015.mp4,air_hocky,13,7
alligator_wrestling_000.mp4,alligator_wrestling,89,8
alligator_wrestling_001.mp4,alligator_wrestling,129,8
alligator_wrestling_002.mp4,alligator_wrestling,100,8
alligator_wrestling_003.mp4,alligator_wrestling,91,8
alligator_wrestling_004.mp4,alligator_wrestling,90,8
alligator_wrestling_005.mp4,alligator_wrestling,140,8
alligator_wrestling_006.mp4,alligator_wrestling,94,8
alligator_wrestling_007.mp4,alligator_wrestling,101,8
alligator_wrestling_008.mp4,alligator_wrestling,71,8
alligator_wrestling_009.mp4,alligator_wrestling,99,8
alligator_wrestling_010.mp4,alligator_wrestling,57,8
alligator_wrestling_011.mp4,alligator_wrestling,102,8
alligator_wrestling_012.mp4,alligator_wrestling,64,8
alligator_wrestling_013.mp4,alligator_wrestling,72,8
alligator_wrestling_014.mp4,alligator_wrestling,57,8
alligator_wrestling_015.mp4,alligator_wrestling,101,8
applauding_000.mp4,applauding,48,9
applauding_001.mp4,applauding,53,9
applauding_002.mp4,applauding,39,9
applauding_003.mp4,applauding,51,9
applauding_004.mp4,applauding,109,9
applauding_005.mp4,applauding,46,9
applauding_006.mp4,applauding,51,9
applauding_007.mp4,applauding,45,9
applauding_008.mp4,applauding,54,9
applauding_009.mp4,applauding,25,9
applauding_010.mp4,applauding,42,9
applauding_011.mp4,applauding,38,9
applauding_012.mp4,applauding,36,9
applauding_013.mp4,applauding,16,9
applauding_014.mp4,applauding,38,9
applauding_015.mp4,applauding,38,9
applying_cream_000.mp4,applying_cream,99,10
applying_cream_001.mp4,applying_cream,60,10
applying_cream_002.mp4,applying_cream,58,10
applying_cream_003.mp4,applying_cream,41,10
applying_cream_004.mp4,applying_cream,81,10
applying_cream_005.mp4,applying_cream,55,10
applying_cream_006.mp4,applying_cream,39,10
applying_cream_007.mp4,applying_cream,29,10
applying_cream_008.mp4,applying_cream,102,10
applying_cream_009.mp4,applying_cream,57,10
applying_cream_010.mp4,applying_cream,120,10
applying_cream_011.mp4,applying_cream,87,10
applying_cream_012.mp4,applying_cream,49,10
applying_cream_013.mp4,applying_cream,96,10
applying_cream_014.mp4,applying_cream,51,10
applying_cream_015.mp4,applying_cream,85,10
archery_000.mp4,archery,44,11
archery_001.mp4,archery,45,11
archery_002.mp4,archery,55,11
archery_003.mp4,archery,67,11
archery_004.mp4,archery,20,11
archery_005.mp4,archery,38,11
archery_006.mp4,archery,75,11
archery_007.mp4,archery,37,11
archery_008.mp4,archery,26,11
archery_009.mp4,archery,28,11
archery_010.mp4,archery,24,11
archery_011.mp4,archery,33,11
archery_012.mp4,archery,44,11
archery_013.mp4,archery,18,11
archery_014.mp4,archery,18,11
archery_015.mp4,archery,32,11
arm_wave_000.mp4,arm_wave,67,12
arm_wave_001.mp4,arm_wave,44,12
arm_wave_002.mp4,arm_wave,90,12
arm_wave_003.mp4,arm_wave,67,12
arm_wave_004.mp4,arm_wave,49,12
arm_wave_005.mp4,arm_wave,42,12
arm_wave_006.mp4,arm_wave,43,12
arm_wave_007.mp4,arm_wave,48,12
arm_wave_008.mp4,arm_wave,50,12
arm_wave_009.mp4,arm_wave,77,12
arm_wave_010.mp4,arm_wave,53,12
arm_wave_011.mp4,arm_wave,78,12
arm_wave_012.mp4,arm_wave,92,12
arm_wave_013.mp4,arm_wave,51,12
arm_wave_014.mp4,arm_wave,64,12
arm_wave_015.mp4,arm_wave,53,12
arm_wrestling_000.mp4,arm_wrestling,37,13
arm_wrestling_001.mp4,arm_wrestling,54,13
arm_wrestling_002.mp4,arm_wrestling,65,13
arm_wrestling_003.mp4,arm_wrestling,36,13
arm_wrestling_004.mp4,arm_wrestling,60,13
arm_wrestling_005.mp4,arm_wrestling,46,13
arm_wrestling_006.mp4,arm_wrestling,46,13
arm_wrestling_007.mp4,arm_wrestling,74,13
arm_wrestling_008.mp4,arm_wrestling,81,13
arm_wrestling_009.mp4,arm_wrestling,36,13
arm_wrestling_010.mp4,arm_wrestling,87,13
arm_wrestling_011.mp4,arm_wrestling,47,13
arm_wrestling_012.mp4,arm_wrestling,65,13
arm_wrestling_013.mp4,arm_wrestling,84,13
arm_wrestling_014.mp4,arm_wrestling,72,13
arm_wrestling_015.mp4,arm_wrestling,57,13
atlatl_throw_000.mp4,atlatl_throw,75,14
atlatl_throw_001.mp4,atlatl_throw,105,14
atlatl_throw_002.mp4,atlatl_throw,21,14
atlatl_throw_003.mp4,atlatl_throw,44,14
atlatl_throw_004.mp4,atlatl_throw,36,14
atlatl_throw_005.mp4,atlatl_throw,25,14
atlatl_throw_006.mp4,atlatl_throw,9,14
atlatl_throw_007.mp4,atlatl_throw,17,14
atlatl_throw_008.mp4,atlatl_throw,14,14
atlatl_throw_009.mp4,atlatl_throw,17,14
atlatl_throw_010.mp4,atlatl_throw,66,14
atlatl_throw_011.mp4,atlatl_throw,25,14
atlatl_throw_012.mp4,atlatl_throw,27,14
atlatl_throw_013.mp4,atlatl_throw,15,14
atlatl_throw_014.mp4,atlatl_throw,30,14
atlatl_throw_015.mp4,atlatl_throw,33,14
axe_throwing_000.mp4,axe_throwing,18,15
axe_throwing_001.mp4,axe_throwing,14,15
axe_throwing_002.mp4,axe_throwing,17,15
axe_throwing_003.mp4,axe_throwing,13,15
axe_throwing_004.mp4,axe_throwing,32,15
axe_throwing_005.mp4,axe_throwing,15,15
axe_throwing_006.mp4,axe_throwing,15,15
axe_throwing_007.mp4,axe_throwing,25,15
axe_throwing_008.mp4,axe_throwing,55,15
axe_throwing_009.mp4,axe_throwing,37,15
axe_throwing_010.mp4,axe_throwing,29,15
axe_throwing_011.mp4,axe_throwing,15,15
axe_throwing_012.mp4,axe_throwing,30,15
axe_throwing_013.mp4,axe_throwing,21,15
axe_throwing_014.mp4,axe_throwing,23,15
axe_throwing_015.mp4,axe_throwing,18,15
backflip_000.mp4,backflip,27,16
backflip_001.mp4,backflip,30,16
backflip_002.mp4,backflip,36,16
backflip_003.mp4,backflip,39,16
backflip_004.mp4,backflip,72,16
backflip_005.mp4,backflip,47,16
backflip_006.mp4,backflip,42,16
backflip_007.mp4,backflip,133,16
backflip_008.mp4,backflip,46,16
backflip_009.mp4,backflip,34,16
backflip_010.mp4,backflip,71,16
backflip_011.mp4,backflip,41,16
backflip_012.mp4,backflip,110,16
backflip_013.mp4,backflip,22,16
backflip_014.mp4,backflip,21,16
backflip_015.mp4,backflip,54,16
backward_roll_000.mp4,backward_roll,59,17
backward_roll_001.mp4,backward_roll,75,17
backward_roll_002.mp4,backward_roll,65,17
backward_roll_003.mp4,backward_roll,101,17
backward_roll_004.mp4,backward_roll,81,17
backward_roll_005.mp4,backward_roll,72,17
backward_roll_006.mp4,backward_roll,68,17
backward_roll_007.mp4,backward_roll,40,17
backward_roll_008.mp4,backward_roll,66,17
backward_roll_009.mp4,backward_roll,48,17
backward_roll_010.mp4,backward_roll,81,17
backward_roll_011.mp4,backward_roll,107,17
backward_roll_012.mp4,backward_roll,50,17
backward_roll_013.mp4,backward_roll,49,17
backward_roll_014.mp4,backward_roll,55,17
backward_roll_015.mp4,backward_roll,41,17
badminton_overswing_000.mp4,badminton_overswing,18,18
badminton_overswing_001.mp4,badminton_overswing,36,18
badminton_overswing_002.mp4,badminton_overswing,45,18
badminton_overswing_003.mp4,badminton_overswing,21,18
badminton_overswing_004.mp4,badminton_overswing,72,18
badminton_overswing_005.mp4,badminton_overswing,17,18
badminton_overswing_006.mp4,badminton_overswing,26,18
badminton_overswing_007.mp4,badminton_overswing,23,18
badminton_overswing_008.mp4,badminton_overswing,21,18
badminton_overswing_009.mp4,badminton_overswing,24,18
badminton_overswing_010.mp4,badminton_overswing,15,18
badminton_overswing_011.mp4,badminton_overswing,25,18
badminton_overswing_012.mp4,badminton_overswing,34,18
badminton_overswing_013.mp4,badminton_overswing,39,18
badminton_overswing_014.mp4,badminton_overswing,51,18
badminton_overswing_015.mp4,badminton_overswing,19,18
badminton_serve_000.mp4,badminton_serve,45,19
badminton_serve_001.mp4,badminton_serve,26,19
badminton_serve_002.mp4,badminton_serve,25,19
badminton_serve_003.mp4,badminton_serve,16,19
badminton_serve_004.mp4,badminton_serve,14,19
badminton_serve_005.mp4,badminton_serve,26,19
badminton_serve_006.mp4,badminton_serve,73,19
badminton_serve_007.mp4,badminton_serve,28,19
badminton_serve_008.mp4,badminton_serve,30,19
badminton_serve_009.mp4,badminton_serve,16,19
badminton_serve_010.mp4,badminton_serve,24,19
badminton_serve_011.mp4,badminton_serve,32,19
badminton_serve_012.mp4,badminton_serve,35,19
badminton_serve_013.mp4,badminton_serve,23,19
badminton_serve_014.mp4,badminton_serve,29,19
badminton_serve_015.mp4,badminton_serve,17,19
badminton_underswing_000.mp4,badminton_underswing,22,20
badminton_underswing_001.mp4,badminton_underswing,29,20
badminton_underswing_002.mp4,badminton_underswing,31,20
badminton_underswing_003.mp4,badminton_underswing,17,20
badminton_underswing_004.mp4,badminton_underswing,15,20
badminton_underswing_005.mp4,badminton_underswing,24,20
badminton_underswing_006.mp4,badminton_underswing,15,20
badminton_underswing_007.mp4,badminton_underswing,25,20
badminton_underswing_008.mp4,badminton_underswing,45,20
badminton_underswing_009.mp4,badminton_underswing,26,20
badminton_underswing_010.mp4,badminton_underswing,31,20
badminton_underswing_011.mp4,badminton_underswing,43,20
badminton_underswing_012.mp4,badminton_underswing,38,20
badminton_underswing_013.mp4,badminton_underswing,20,20
badminton_underswing_014.mp4,badminton_underswing,29,20
badminton_underswing_015.mp4,badminton_underswing,56,20
balancebeam_flip_000.mp4,balancebeam_flip,39,21
balancebeam_flip_001.mp4,balancebeam_flip,35,21
balancebeam_flip_002.mp4,balancebeam_flip,24,21
balancebeam_flip_003.mp4,balancebeam_flip,38,21
balancebeam_flip_004.mp4,balancebeam_flip,24,21
balancebeam_flip_005.mp4,balancebeam_flip,33,21
balancebeam_flip_006.mp4,balancebeam_flip,45,21
balancebeam_flip_007.mp4,balancebeam_flip,34,21
balancebeam_flip_008.mp4,balancebeam_flip,33,21
balancebeam_flip_009.mp4,balancebeam_flip,39,21
balancebeam_flip_010.mp4,balancebeam_flip,21,21
balancebeam_flip_011.mp4,balancebeam_flip,32,21
balancebeam_flip_012.mp4,balancebeam_flip,30,21
balancebeam_flip_013.mp4,balancebeam_flip,29,21
balancebeam_flip_014.mp4,balancebeam_flip,28,21
balancebeam_flip_015.mp4,balancebeam_flip,35,21
balancebeam_jump_000.mp4,balancebeam_jump,34,22
balancebeam_jump_001.mp4,balancebeam_jump,38,22
balancebeam_jump_002.mp4,balancebeam_jump,43,22
balancebeam_jump_003.mp4,balancebeam_jump,26,22
balancebeam_jump_004.mp4,balancebeam_jump,31,22
balancebeam_jump_005.mp4,balancebeam_jump,38,22
balancebeam_jump_006.mp4,balancebeam_jump,34,22
balancebeam_jump_007.mp4,balancebeam_jump,40,22
balancebeam_jump_008.mp4,balancebeam_jump,29,22
balancebeam_jump_009.mp4,balancebeam_jump,34,22
balancebeam_jump_010.mp4,balancebeam_jump,34,22
balancebeam_jump_011.mp4,balancebeam_jump,44,22
balancebeam_jump_012.mp4,balancebeam_jump,22,22
balancebeam_jump_013.mp4,balancebeam_jump,34,22
balancebeam_jump_014.mp4,balancebeam_jump,40,22
balancebeam_jump_015.mp4,balancebeam_jump,34,22
balancebeam_rotate_000.mp4,balancebeam_rotate,89,23
balancebeam_rotate_001.mp4,balancebeam_rotate,45,23
balancebeam_rotate_002.mp4,balancebeam_rotate,56,23
balancebeam_rotate_003.mp4,balancebeam_rotate,32,23
balancebeam_rotate_004.mp4,balancebeam_rotate,75,23
balancebeam_rotate_005.mp4,balancebeam_rotate,42,23
balancebeam_rotate_006.mp4,balancebeam_rotate,34,23
balancebeam_rotate_007.mp4,balancebeam_rotate,71,23
balancebeam_rotate_008.mp4,balancebeam_rotate,40,23
balancebeam_rotate_009.mp4,balancebeam_rotate,42,23
balancebeam_rotate_010.mp4,balancebeam_rotate,29,23
balancebeam_rotate_011.mp4,balancebeam_rotate,56,23
balancebeam_rotate_012.mp4,balancebeam_rotate,30,23
balancebeam_rotate_013.mp4,balancebeam_rotate,41,23
balancebeam_rotate_014.mp4,balancebeam_rotate,30,23
balancebeam_rotate_015.mp4,balancebeam_rotate,64,23
balancebeam_spin_000.mp4,balancebeam_spin,23,24
balancebeam_spin_001.mp4,balancebeam_spin,23,24
balancebeam_spin_002.mp4,balancebeam_spin,32,24
balancebeam_spin_003.mp4,balancebeam_spin,24,24
balancebeam_spin_004.mp4,balancebeam_spin,28,24
balancebeam_spin_005.mp4,balancebeam_spin,57,24
balancebeam_spin_006.mp4,balancebeam_spin,31,24
balancebeam_spin_007.mp4,balancebeam_spin,43,24
balancebeam_spin_008.mp4,balancebeam_spin,26,24
balancebeam_spin_009.mp4,balancebeam_spin,29,24
balancebeam_spin_010.mp4,balancebeam_spin,44,24
balancebeam_spin_011.mp4,balancebeam_spin,21,24
balancebeam_spin_012.mp4,balancebeam_spin,35,24
balancebeam_spin_013.mp4,balancebeam_spin,34,24
balancebeam_spin_014.mp4,balancebeam_spin,72,24
balancebeam_spin_015.mp4,balancebeam_spin,59,24
balancebeam_walk_000.mp4,balancebeam_walk,54,25
balancebeam_walk_001.mp4,balancebeam_walk,90,25
balancebeam_walk_002.mp4,balancebeam_walk,43,25
balancebeam_walk_003.mp4,balancebeam_walk,56,25
balancebeam_walk_004.mp4,balancebeam_walk,31,25
balancebeam_walk_005.mp4,balancebeam_walk,43,25
balancebeam_walk_006.mp4,balancebeam_walk,68,25
balancebeam_walk_007.mp4,balancebeam_walk,62,25
balancebeam_walk_008.mp4,balancebeam_walk,40,25
balancebeam_walk_009.mp4,balancebeam_walk,56,25
balancebeam_walk_010.mp4,balancebeam_walk,38,25
balancebeam_walk_011.mp4,balancebeam_walk,45,25
balancebeam_walk_012.mp4,balancebeam_walk,61,25
balancebeam_walk_013.mp4,balancebeam_walk,86,25
balancebeam_walk_014.mp4,balancebeam_walk,47,25
balancebeam_walk_015.mp4,balancebeam_walk,70,25
balloon_animal_000.mp4,balloon_animal,100,26
balloon_animal_001.mp4,balloon_animal,281,26
balloon_animal_002.mp4,balloon_animal,199,26
balloon_animal_003.mp4,balloon_animal,36,26
balloon_animal_004.mp4,balloon_animal,141,26
balloon_animal_005.mp4,balloon_animal,386,26
balloon_animal_006.mp4,balloon_animal,637,26
balloon_animal_007.mp4,balloon_animal,148,26
balloon_animal_008.mp4,balloon_animal,99,26
balloon_animal_009.mp4,balloon_animal,109,26
balloon_animal_010.mp4,balloon_animal,151,26
balloon_animal_011.mp4,balloon_animal,104,26
balloon_animal_012.mp4,balloon_animal,96,26
balloon_animal_013.mp4,balloon_animal,170,26
balloon_animal_014.mp4,balloon_animal,347,26
balloon_animal_015.mp4,balloon_animal,97,26
bandaging_000.mp4,bandaging,75,27
bandaging_001.mp4,bandaging,59,27
bandaging_002.mp4,bandaging,160,27
bandaging_003.mp4,bandaging,125,27
bandaging_004.mp4,bandaging,78,27
bandaging_005.mp4,bandaging,98,27
bandaging_006.mp4,bandaging,133,27
bandaging_007.mp4,bandaging,148,27
bandaging_008.mp4,bandaging,74,27
bandaging_009.mp4,bandaging,99,27
bandaging_010.mp4,bandaging,39,27
bandaging_011.mp4,bandaging,109,27
bandaging_012.mp4,bandaging,100,27
bandaging_013.mp4,bandaging,113,27
bandaging_014.mp4,bandaging,138,27
bandaging_015.mp4,bandaging,131,27
base_jumping_000.mp4,base_jumping,72,28
base_jumping_001.mp4,base_jumping,115,28
base_jumping_002.mp4,base_jumping,63,28
base_jumping_003.mp4,base_jumping,24,28
base_jumping_004.mp4,base_jumping,28,28
base_jumping_005.mp4,base_jumping,33,28
base_jumping_006.mp4,base_jumping,68,28
base_jumping_007.mp4,base_jumping,58,28
base_jumping_008.mp4,base_jumping,112,28
base_jumping_009.mp4,base_jumping,141,28
base_jumping_010.mp4,base_jumping,50,28
base_jumping_011.mp4,base_jumping,41,28
base_jumping_012.mp4,base_jumping,50,28
base_jumping_013.mp4,base_jumping,65,28
base_jumping_014.mp4,base_jumping,45,28
base_jumping_015.mp4,base_jumping,143,28
baseball_bunt_000.mp4,baseball_bunt,23,29
baseball_bunt_001.mp4,baseball_bunt,26,29
baseball_bunt_002.mp4,baseball_bunt,32,29
baseball_bunt_003.mp4,baseball_bunt,26,29
baseball_bunt_004.mp4,baseball_bunt,28,29
baseball_bunt_005.mp4,baseball_bunt,31,29
baseball_bunt_006.mp4,baseball_bunt,18,29
baseball_bunt_007.mp4,baseball_bunt,62,29
baseball_bunt_008.mp4,baseball_bunt,85,29
baseball_bunt_009.mp4,baseball_bunt,24,29
baseball_bunt_010.mp4,baseball_bunt,33,29
baseball_bunt_011.mp4,baseball_bunt,28,29
baseball_bunt_012.mp4,baseball_bunt,33,29
baseball_bunt_013.mp4,baseball_bunt,44,29
baseball_bunt_014.mp4,baseball_bunt,57,29
baseball_bunt_015.mp4,baseball_bunt,16,29
baseball_catch_catcher_000.mp4,baseball_catch_catcher,30,30
baseball_catch_catcher_001.mp4,baseball_catch_catcher,38,30
baseball_catch_catcher_002.mp4,baseball_catch_catcher,22,30
baseball_catch_catcher_003.mp4,baseball_catch_catcher,30,30
baseball_catch_catcher_004.mp4,baseball_catch_catcher,30,30
baseball_catch_catcher_005.mp4,baseball_catch_catcher,24,30
baseball_catch_catcher_006.mp4,baseball_catch_catcher,27,30
baseball_catch_catcher_007.mp4,baseball_catch_catcher,38,30
baseball_catch_catcher_008.mp4,baseball_catch_catcher,21,30
baseball_catch_catcher_009.mp4,baseball_catch_catcher,29,30
baseball_catch_catcher_010.mp4,baseball_catch_catcher,24,30
baseball_catch_catcher_011.mp4,baseball_catch_catcher,36,30
baseball_catch_catcher_012.mp4,baseball_catch_catcher,24,30
baseball_catch_catcher_013.mp4,baseball_catch_catcher,21,30
baseball_catch_catcher_014.mp4,baseball_catch_catcher,26,30
baseball_catch_catcher_015.mp4,baseball_catch_catcher,18,30
baseball_catch_flyball_000.mp4,baseball_catch_flyball,37,31
baseball_catch_flyball_001.mp4,baseball_catch_flyball,38,31
baseball_catch_flyball_002.mp4,baseball_catch_flyball,33,31
baseball_catch_flyball_003.mp4,baseball_catch_flyball,22,31
baseball_catch_flyball_004.mp4,baseball_catch_flyball,46,31
baseball_catch_flyball_005.mp4,baseball_catch_flyball,24,31
baseball_catch_flyball_006.mp4,baseball_catch_flyball,48,31
baseball_catch_flyball_007.mp4,baseball_catch_flyball,28,31
baseball_catch_flyball_008.mp4,baseball_catch_flyball,10,31
baseball_catch_flyball_009.mp4,baseball_catch_flyball,31,31
baseball_catch_flyball_010.mp4,baseball_catch_flyball,36,31
baseball_catch_flyball_011.mp4,baseball_catch_flyball,27,31
baseball_catch_flyball_012.mp4,baseball_catch_flyball,18,31
baseball_catch_flyball_013.mp4,baseball_catch_flyball,24,31
baseball_catch_flyball_014.mp4,baseball_catch_flyball,51,31
baseball_catch_flyball_015.mp4,baseball_catch_flyball,23,31
baseball_catch_groundball_000.mp4,baseball_catch_groundball,34,32
baseball_catch_groundball_001.mp4,baseball_catch_groundball,19,32
baseball_catch_groundball_002.mp4,baseball_catch_groundball,25,32
baseball_catch_groundball_003.mp4,baseball_catch_groundball,33,32
baseball_catch_groundball_004.mp4,baseball_catch_groundball,35,32
baseball_catch_groundball_005.mp4,baseball_catch_groundball,40,32
baseball_catch_groundball_006.mp4,baseball_catch_groundball,27,32
baseball_catch_groundball_007.mp4,baseball_catch_groundball,27,32
baseball_catch_groundball_008.mp4,baseball_catch_groundball,29,32
baseball_catch_groundball_009.mp4,baseball_catch_groundball,48,32
baseball_catch_groundball_010.mp4,baseball_catch_groundball,28,32
baseball_catch_groundball_011.mp4,baseball_catch_groundball,31,32
baseball_catch_groundball_012.mp4,baseball_catch_groundball,28,32
baseball_catch_groundball_013.mp4,baseball_catch_groundball,20,32
baseball_catch_groundball_014.mp4,baseball_catch_groundball,26,32
baseball_catch_groundball_015.mp4,baseball_catch_groundball,33,32
baseball_pitch_000.mp4,baseball_pitch,64,33
baseball_pitch_001.mp4,baseball_pitch,36,33
baseball_pitch_002.mp4,baseball_pitch,64,33
baseball_pitch_003.mp4,baseball_pitch,93,33
baseball_pitch_004.mp4,baseball_pitch,54,33
baseball_pitch_005.mp4,baseball_pitch,73,33
baseball_pitch_006.mp4,baseball_pitch,29,33
baseball_pitch_007.mp4,baseball_pitch,28,33
baseball_pitch_008.mp4,baseball_pitch,41,33
baseball_pitch_009.mp4,baseball_pitch,33,33
baseball_pitch_010.mp4,baseball_pitch,64,33
baseball_pitch_011.mp4,baseball_pitch,57,33
baseball_pitch_012.mp4,baseball_pitch,59,33
baseball_pitch_013.mp4,baseball_pitch,90,33
baseball_pitch_014.mp4,baseball_pitch,55,33
baseball_pitch_015.mp4,baseball_pitch,73,33
baseball_run_000.mp4,baseball_run,106,34
baseball_run_001.mp4,baseball_run,46,34
baseball_run_002.mp4,baseball_run,42,34
baseball_run_003.mp4,baseball_run,56,34
baseball_run_004.mp4,baseball_run,14,34
baseball_run_005.mp4,baseball_run,43,34
baseball_run_006.mp4,baseball_run,44,34
baseball_run_007.mp4,baseball_run,49,34
baseball_run_008.mp4,baseball_run,51,34
baseball_run_009.mp4,baseball_run,56,34
baseball_run_010.mp4,baseball_run,41,34
baseball_run_011.mp4,baseball_run,36,34
baseball_run_012.mp4,baseball_run,39,34
